Date,Open,High,Low,Close,Adj Close,Volume
2023-01-11,5325.000000,5350.000000,5200.000000,5225.000000,4788.000000,45514800
2023-01-12,5200.000000,5375.000000,5200.000000,5350.000000,4902.545410,61374300
2023-01-13,5375.000000,5500.000000,5300.000000,5450.000000,4994.182129,52039800
2023-01-16,5525.000000,5600.000000,5475.000000,5600.000000,5131.636719,48458700
2023-01-17,5600.000000,5650.000000,5500.000000,5550.000000,5085.818359,66999600
2023-01-18,5550.000000,5650.000000,5550.000000,5650.000000,5177.454590,28120700
2023-01-19,5650.000000,5875.000000,5650.000000,5850.000000,5360.727539,95543300
2023-01-20,5875.000000,5900.000000,5775.000000,5900.000000,5406.545410,54173000
2023-01-24,5900.000000,5950.000000,5850.000000,5925.000000,5429.454590,26217800
2023-01-25,5900.000000,5950.000000,5850.000000,5950.000000,5452.363770,18115800
2023-01-26,5925.000000,5950.000000,5850.000000,5900.000000,5406.545410,40168400
2023-01-27,5925.000000,5950.000000,5875.000000,5875.000000,5383.636719,31869800
2023-01-30,5875.000000,5900.000000,5775.000000,5875.000000,5383.636719,34817500
2023-01-31,5925.000000,6025.000000,5900.000000,6000.000000,5498.182129,89064100
2023-02-01,6000.000000,6000.000000,5925.000000,6000.000000,5498.182129,35355300
2023-02-02,5950.000000,5975.000000,5875.000000,5925.000000,5429.454590,30039900
2023-02-03,5975.000000,5975.000000,5875.000000,5875.000000,5383.636719,24629700
2023-02-06,5875.000000,5900.000000,5825.000000,5850.000000,5360.727539,31033700
2023-02-07,5825.000000,5925.000000,5825.000000,5875.000000,5383.636719,29536700
2023-02-08,5875.000000,5900.000000,5775.000000,5800.000000,5314.909180,27235100
2023-02-09,5825.000000,5850.000000,5675.000000,5675.000000,5200.363770,48263600
2023-02-10,5600.000000,5700.000000,5550.000000,5700.000000,5223.272949,71158200
2023-02-13,5700.000000,5750.000000,5675.000000,5725.000000,5246.182129,22154800
2023-02-14,5750.000000,5800.000000,5700.000000,5725.000000,5246.182129,31292000
2023-02-15,5725.000000,5725.000000,5575.000000,5675.000000,5200.363770,38862100
2023-02-16,5700.000000,5700.000000,5625.000000,5700.000000,5223.272949,19014100
2023-02-17,5700.000000,5725.000000,5625.000000,5675.000000,5200.363770,31273200
2023-02-20,5675.000000,5700.000000,5575.000000,5600.000000,5131.636719,29576500
2023-02-21,5600.000000,5650.000000,5550.000000,5575.000000,5108.727539,26985200
2023-02-22,5550.000000,5650.000000,5550.000000,5625.000000,5154.545410,24822300
2023-02-23,5650.000000,5700.000000,5575.000000,5650.000000,5177.454590,33406700
2023-02-24,5675.000000,5800.000000,5650.000000,5750.000000,5269.090820,30869400
2023-02-27,5725.000000,5800.000000,5700.000000,5800.000000,5314.909180,28650400
2023-02-28,6200.000000,6275.000000,6100.000000,6100.000000,5589.818359,154669700
2023-03-01,6100.000000,6175.000000,6050.000000,6150.000000,5635.636719,49851200
2023-03-02,6150.000000,6175.000000,6075.000000,6150.000000,5635.636719,26943600
2023-03-03,6150.000000,6150.000000,6025.000000,6050.000000,5544.000000,32818500
2023-03-06,6100.000000,6125.000000,6050.000000,6075.000000,5566.909180,22141000
2023-03-07,6050.000000,6075.000000,5900.000000,5950.000000,5452.363770,41630000
2023-03-08,5900.000000,5975.000000,5875.000000,5925.000000,5429.454590,40374900
2023-03-09,5975.000000,6050.000000,5950.000000,6025.000000,5521.090820,23104400
2023-03-10,5975.000000,6000.000000,5900.000000,5975.000000,5475.272949,33330500
2023-03-13,5900.000000,5975.000000,5850.000000,5925.000000,5429.454590,28402600
2023-03-14,5900.000000,5925.000000,5750.000000,5775.000000,5292.000000,56988600
2023-03-15,5850.000000,5875.000000,5775.000000,5775.000000,5292.000000,40170800
2023-03-16,5775.000000,5875.000000,5675.000000,5850.000000,5360.727539,33947700
2023-03-17,5875.000000,5925.000000,5850.000000,5850.000000,5360.727539,74811900
2023-03-20,5850.000000,5900.000000,5800.000000,5875.000000,5383.636719,22146000
2023-03-21,5850.000000,5975.000000,5850.000000,5875.000000,5383.636719,40671600
2023-03-24,5925.000000,6000.000000,5900.000000,5950.000000,5452.363770,60721800
2023-03-27,5950.000000,5975.000000,5875.000000,5875.000000,5383.636719,32493100
2023-03-28,5900.000000,5925.000000,5850.000000,5850.000000,5360.727539,42944400
2023-03-29,5850.000000,6050.000000,5850.000000,5950.000000,5452.363770,81945000
2023-03-30,5975.000000,5975.000000,5900.000000,5900.000000,5406.545410,40174400
2023-03-31,5950.000000,6025.000000,5925.000000,6000.000000,5498.182129,40364100
2023-04-03,6050.000000,6100.000000,5975.000000,6000.000000,5498.182129,44636200
2023-04-04,6025.000000,6050.000000,5950.000000,6025.000000,5521.090820,35612700
2023-04-05,6025.000000,6050.000000,5975.000000,6000.000000,5498.182129,27556300
2023-04-06,6000.000000,6000.000000,5925.000000,5925.000000,5429.454590,32964500
2023-04-10,5950.000000,5975.000000,5875.000000,5975.000000,5475.272949,40039500
2023-04-11,5950.000000,6100.000000,5925.000000,6075.000000,5566.909180,37545800
2023-04-12,6150.000000,6300.000000,6125.000000,6250.000000,5727.272949,126817700
2023-04-13,6225.000000,6275.000000,6175.000000,6250.000000,5727.272949,35138600
2023-04-14,6275.000000,6300.000000,6200.000000,6200.000000,5681.454590,45556300
2023-04-17,6200.000000,6275.000000,6200.000000,6225.000000,5704.363770,33965200
2023-04-18,6275.000000,6475.000000,6275.000000,6425.000000,5887.636719,101792500
2023-04-26,6625.000000,6700.000000,6500.000000,6700.000000,6139.636719,182919200
2023-04-27,6675.000000,6725.000000,6625.000000,6700.000000,6139.636719,45762900
2023-04-28,6700.000000,6750.000000,6675.000000,6750.000000,6185.454590,64976400
2023-05-02,6775.000000,6775.000000,6600.000000,6675.000000,6116.727539,62972600
2023-05-03,6700.000000,6725.000000,6550.000000,6625.000000,6070.909180,106341300
2023-05-04,6600.000000,6625.000000,6550.000000,6600.000000,6048.000000,132167800
2023-05-05,6150.000000,6150.000000,6150.000000,6150.000000,6150.000000,82270600
2023-05-08,6150.000000,6175.000000,6050.000000,6125.000000,6125.000000,95087500
2023-05-09,6125.000000,6325.000000,6075.000000,6325.000000,6325.000000,96938100
2023-05-10,6350.000000,6425.000000,6300.000000,6325.000000,6325.000000,52404700
2023-05-11,6350.000000,6350.000000,6175.000000,6250.000000,6250.000000,39596900
2023-05-12,6225.000000,6275.000000,6175.000000,6225.000000,6225.000000,67576500
2023-05-15,6275.000000,6350.000000,6175.000000,6350.000000,6350.000000,42039400
2023-05-16,6350.000000,6400.000000,6250.000000,6275.000000,6275.000000,19445400
2023-05-17,6350.000000,6350.000000,6275.000000,6325.000000,6325.000000,29480000
2023-05-19,6400.000000,6550.000000,6350.000000,6475.000000,6475.000000,75548600
2023-05-22,6525.000000,6650.000000,6425.000000,6600.000000,6600.000000,63793800
2023-05-23,6600.000000,6650.000000,6550.000000,6600.000000,6600.000000,49261900
2023-05-24,6575.000000,6675.000000,6500.000000,6675.000000,6675.000000,54136600
2023-05-25,6700.000000,6700.000000,6525.000000,6600.000000,6600.000000,43564900
2023-05-26,6600.000000,6600.000000,6525.000000,6600.000000,6600.000000,25356200
2023-05-29,6625.000000,6625.000000,6475.000000,6600.000000,6600.000000,27939400
2023-05-30,6575.000000,6600.000000,6500.000000,6500.000000,6500.000000,23340800
2023-05-31,6500.000000,6600.000000,6450.000000,6450.000000,6450.000000,154796300
2023-06-05,6525.000000,7000.000000,6500.000000,6825.000000,6825.000000,200252000
2023-06-06,6800.000000,6925.000000,6750.000000,6800.000000,6800.000000,65282100
2023-06-07,6800.000000,6850.000000,6675.000000,6800.000000,6800.000000,81991400
2023-06-08,6725.000000,6775.000000,6700.000000,6775.000000,6775.000000,32704900
2023-06-09,6750.000000,6800.000000,6700.000000,6800.000000,6800.000000,24893400
2023-06-12,6800.000000,6800.000000,6675.000000,6775.000000,6775.000000,37558000
2023-06-13,6775.000000,6825.000000,6750.000000,6750.000000,6750.000000,23911800
2023-06-14,6750.000000,6900.000000,6750.000000,6900.000000,6900.000000,34146100
2023-06-15,6900.000000,6900.000000,6825.000000,6875.000000,6875.000000,16414000
2023-06-16,6850.000000,6875.000000,6775.000000,6850.000000,6850.000000,63892800
2023-06-19,6800.000000,6875.000000,6775.000000,6875.000000,6875.000000,12514200
2023-06-20,6825.000000,6850.000000,6775.000000,6800.000000,6800.000000,24394300
2023-06-21,6775.000000,6975.000000,6750.000000,6925.000000,6925.000000,37629300
2023-06-22,6875.000000,6900.000000,6775.000000,6775.000000,6775.000000,51199300
2023-06-23,6775.000000,6825.000000,6700.000000,6775.000000,6775.000000,32156800
2023-06-26,6800.000000,6900.000000,6775.000000,6800.000000,6800.000000,31726400
2023-06-27,6800.000000,6850.000000,6775.000000,6775.000000,6775.000000,36422700
2023-07-03,6775.000000,6825.000000,6750.000000,6825.000000,6825.000000,37348600
2023-07-04,6825.000000,6825.000000,6700.000000,6775.000000,6775.000000,20047800
2023-07-05,6775.000000,6775.000000,6700.000000,6775.000000,6775.000000,34751800
2023-07-06,6775.000000,6800.000000,6750.000000,6800.000000,6800.000000,35473800
2023-07-07,6775.000000,6825.000000,6750.000000,6825.000000,6825.000000,28755500
2023-07-10,6825.000000,6825.000000,6775.000000,6775.000000,6775.000000,15301300
2023-07-11,6775.000000,6800.000000,6750.000000,6800.000000,6800.000000,32949200
2023-07-12,6775.000000,6825.000000,6750.000000,6775.000000,6775.000000,29210200
2023-07-13,6775.000000,6825.000000,6750.000000,6800.000000,6800.000000,31298400
2023-07-14,6775.000000,6825.000000,6700.000000,6750.000000,6750.000000,56060600
2023-07-17,6750.000000,6775.000000,6675.000000,6675.000000,6675.000000,41698600
2023-07-18,6675.000000,6700.000000,6475.000000,6575.000000,6575.000000,68904700
2023-07-20,6575.000000,6575.000000,6450.000000,6525.000000,6525.000000,64069100
2023-07-21,6500.000000,6525.000000,6375.000000,6450.000000,6450.000000,64037700
2023-07-24,6400.000000,6600.000000,6400.000000,6550.000000,6550.000000,40830500
2023-07-25,6600.000000,6625.000000,6500.000000,6500.000000,6500.000000,23958900
2023-07-26,6575.000000,6625.000000,6500.000000,6600.000000,6600.000000,38599800
2023-07-27,6600.000000,6600.000000,6500.000000,6525.000000,6525.000000,27816700
2023-07-28,6500.000000,6625.000000,6475.000000,6625.000000,6625.000000,28288300
2023-07-31,6750.000000,6950.000000,6725.000000,6850.000000,6850.000000,87828900
2023-08-01,6875.000000,6900.000000,6800.000000,6875.000000,6875.000000,29425300
2023-08-02,6825.000000,6850.000000,6775.000000,6850.000000,6850.000000,29463700
2023-08-03,6800.000000,6900.000000,6775.000000,6825.000000,6825.000000,29272000
2023-08-04,6825.000000,6850.000000,6750.000000,6800.000000,6800.000000,16646300
2023-08-07,6825.000000,6900.000000,6750.000000,6875.000000,6875.000000,32608000
2023-08-08,6850.000000,6900.000000,6825.000000,6850.000000,6850.000000,16515100
2023-08-09,6850.000000,6875.000000,6825.000000,6875.000000,6875.000000,13781700
2023-08-10,6850.000000,6875.000000,6750.000000,6750.000000,6750.000000,32076700
2023-08-11,6750.000000,6775.000000,6650.000000,6750.000000,6750.000000,42320900
2023-08-14,6700.000000,6800.000000,6700.000000,6800.000000,6800.000000,27616200
